dataset,sample_id,source_id,label,dataset_revision,selection_key_sha256,selection_rank,manifest_version,selection_seed,selection_method,source_input_csv_sha256,h2b_stage,h2b_manifest_version
DeepVoice,DEEPVOICE_FAKE_biden-to-Obama_frag25,DEEPVOICE_FAKE_biden-to-Obama_frag25,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0587f25e1fe13ffe4fc4f8f85ee1a8a2c3aef1d20a869d39c67fd434a1053ae3,86,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-ryan_frag90,DEEPVOICE_FAKE_linus-to-ryan_frag90,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,05cd0f6f7b94b611afeaebbf7c9e06a440b6ba6c181dbbb953be53cd099d1f73,87,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-taylor_frag103,DEEPVOICE_FAKE_biden-to-taylor_frag103,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,05d0d2f8e66bf4436455a7fe91455526f1ab9b46fad471c1a482db2cf9417df8,88,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-linus_frag44,DEEPVOICE_FAKE_taylor-to-linus_frag44,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,05e3ca0f7a9717fabd0b56f030187193497c52ed84bd64306eea260b35a340a1,89,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-Biden_frag24,DEEPVOICE_FAKE_trump-to-Biden_frag24,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,05e46e7a016ba0dfb729d3b1b57eb50689ce0ca7d8541a80a333e3e851844781,90,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_Obama-to-Trump_frag93,DEEPVOICE_FAKE_Obama-to-Trump_frag93,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,05f02554f79f364909cceedd0a902fe6a1afcaa0d55de674d878d14f3dd62f01,91,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-obama_frag86,DEEPVOICE_FAKE_taylor-to-obama_frag86,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,05f1660bf3aa87960a1ae7060df9b118720d8112ae2784bc8f1122ffc5a13b82,92,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-ryan_frag57,DEEPVOICE_FAKE_biden-to-ryan_frag57,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,060a86a00758a24f2d2defc638fcfa7264634dfebb425b6052853964fb721b90,93,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-Obama_frag43,DEEPVOICE_FAKE_biden-to-Obama_frag43,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,060f2b95bee58873c4fbdff528ee33dc614b4baecc541a3b2f001ded6861ffba,94,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-musk_frag21,DEEPVOICE_FAKE_taylor-to-musk_frag21,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,062c3ff64e12c88a12ef3456744fb80db24869fcc6ebed0e9fedd76dcba83da7,95,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-musk_frag41,DEEPVOICE_FAKE_taylor-to-musk_frag41,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,062f9301073cfac83feaa174e0245ab5b66f412d377863f11515a2d251757417,96,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-linus_frag51,DEEPVOICE_FAKE_musk-to-linus_frag51,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,065312ba7e9c2aab11dfde23bb7eb6b9750d9d86a49ab86a35ab8f5d8adf862e,97,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-obama_frag26,DEEPVOICE_FAKE_linus-to-obama_frag26,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,06676f68680c5eda9fe9ac1882fa78fc9fe69e4be6adebbbe39b072392d0609a,98,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-ryan_frag64,DEEPVOICE_FAKE_taylor-to-ryan_frag64,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,067650e9cf5e044040f0e9de141af7719c97ee79f6a7dce0bfe8f720913cd5c9,99,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-musk_frag42,DEEPVOICE_FAKE_biden-to-musk_frag42,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,067ba9911eb93eaa2a214b493297049c9c8b3045b8f3df7d8c9d64831acd0286,100,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-obama_frag4,DEEPVOICE_FAKE_musk-to-obama_frag4,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0680bcc05af0dfe9ee43c742c5ce1550188961598463e512422f0820dc743f8e,101,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-trump_frag25,DEEPVOICE_FAKE_musk-to-trump_frag25,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0687e06d9dceab9e821742dce375998c5fe1a57e3b25c225a09abc8df010fba6,102,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-linus_frag2,DEEPVOICE_FAKE_obama-to-linus_frag2,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0692855c9260fd4559cb8837fb5d8ac72f6a9f5e17724b93852518dd99215622,103,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_margot-to-taylor_frag2,DEEPVOICE_FAKE_margot-to-taylor_frag2,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,06944f5acd5e32cb56a9f11d173b7e5aa38bb81692dda7dd469a3632074ecc38,104,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-musk_frag57,DEEPVOICE_FAKE_taylor-to-musk_frag57,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,069f03401dc7cb75172d0f920078391377da81bef869100e81cd8e092069e506,105,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_musk-to-linus_frag30,DEEPVOICE_FAKE_musk-to-linus_frag30,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,06a7b31c35dc68c99d82d04018e18691458ebaac513ac6bb830e28a9f92b87e6,106,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-Obama_frag55,DEEPVOICE_FAKE_trump-to-Obama_frag55,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,06e925729e63b99a2bf901d96691f0bf492d27afa024c016b073c85993633d70,107,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-margot_frag52,DEEPVOICE_FAKE_obama-to-margot_frag52,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,06f55056945ddad44db4824d6c0cc8b092140c4de9ffe6d4c9f75962c692e3c5,108,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_margot-to-trump_frag11,DEEPVOICE_FAKE_margot-to-trump_frag11,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,06f6780a72f521b16c325b4ad68847b53399ef06cf545ffca7de0eca34cc1a5a,109,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-linus_frag49,DEEPVOICE_FAKE_trump-to-linus_frag49,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,070bf55bf3fe6756fc96557fec0130d8fd8291f3b3624e2e717381658fd4547c,110,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-ryan_frag22,DEEPVOICE_FAKE_obama-to-ryan_frag22,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,070f7ff24540c610c6cac9eca5f0873cd4cbbdb28c3350a000728756b737f4e4,111,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-margot_frag81,DEEPVOICE_FAKE_obama-to-margot_frag81,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0716126252d866505da35e9a54b026b09939d5756c0b6a9ef759a9894f2164dd,112,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-margot_frag94,DEEPVOICE_FAKE_taylor-to-margot_frag94,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0717bb0a5952a3d0f82a77c132649ce21eeb3f605cbca288b4d29903535da27c,113,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_margot-to-musk_frag5,DEEPVOICE_FAKE_margot-to-musk_frag5,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,071b728db49e71e731efd8e3d61a032102d1e9b8ee475473baaaea7c2f208718,114,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_Obama-to-Trump_frag13,DEEPVOICE_FAKE_Obama-to-Trump_frag13,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,074aa3953a11f8708c3b3838d31a3000bf8190401b946884e6ace81a9483824c,115,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-musk_frag90,DEEPVOICE_FAKE_linus-to-musk_frag90,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,075135e21dbbc8397d48b041ab9abc357b925f27e1adec4107c3e26a848f9a34,116,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-ryan_frag8,DEEPVOICE_FAKE_linus-to-ryan_frag8,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,075a870da136cc30b0caffa0be3e2f653b4e061d0b0624ea48ff7fe2b7b2dcd3,117,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-biden_frag33,DEEPVOICE_FAKE_linus-to-biden_frag33,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,07728a89c2106fb9961a777caf16555465d8e2dd926a545c203f396fcfcac9ea,118,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-linus_frag46,DEEPVOICE_FAKE_biden-to-linus_frag46,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,077b348a05b595602c32d6e03365f828b8d504da87f11b0f2357a04698944b29,119,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-musk_frag21,DEEPVOICE_FAKE_biden-to-musk_frag21,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,0797cb746d3c096471ab8c77280247bd67ccfad3d8f4552d5752e752fd6b146f,120,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-musk_frag55,DEEPVOICE_FAKE_trump-to-musk_frag55,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,07a1dd254868a17270fe61de5f21989b86221530876cec20a59e19b08425e9a7,121,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_obama-to-margot_frag103,DEEPVOICE_FAKE_obama-to-margot_frag103,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,07aeb964bf88d56ad30e3f6f7e565b8fba1b4aa0b87a895b57d63bd515735e95,122,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-musk_frag0,DEEPVOICE_FAKE_linus-to-musk_frag0,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,07be566eebb3b9ab62bd9f073967d342b1d9cbb9d2c03f82a04200e92f0803eb,123,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_trump-to-taylor_frag8,DEEPVOICE_FAKE_trump-to-taylor_frag8,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,07c1e4cf3748a6521bcfd224a95c4956089178f28cdf8f38bffb3be1c73b6141,124,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_linus-to-musk_frag63,DEEPVOICE_FAKE_linus-to-musk_frag63,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,07c9736dd179fade6da6bb94f47517efa1601f916896a5bcc568003f93897be3,125,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-margot_frag34,DEEPVOICE_FAKE_biden-to-margot_frag34,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,07e51cc5daa49dd756839bbbf635357f3e0d1dfa827136edfcb5de76a4daeb55,126,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_taylor-to-linus_frag11,DEEPVOICE_FAKE_taylor-to-linus_frag11,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,07f72a6e2b9a425c6f711c1f493ca039690e571f081f2de6971cf9f3dc97558b,127,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
DeepVoice,DEEPVOICE_FAKE_biden-to-ryan_frag6,DEEPVOICE_FAKE_biden-to-ryan_frag6,1,cc3bdf544cfc09bd9cc788f7f022ba1af9daf701,08021fb5f0f88f8c5b2161844f0e5072f3c4ca8db2c36189f3383c3008b35b75,128,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",f11f24aa9fee5f4a737c4aad553d9a2f2ddc92a83a4e9f8d054c7ab8d4d5065d,q0_frozen_score_blind,h2b_q0_score_blind_manifest_v1
